UserId,ItemId
219,1995 1126 1010 854 1908 1586 2769 230 1014 1242 2161 125 67 21 1740 915 90 3056 758 530 348 2091 2159 92 1566 98 3185 411 2232 2700 826 2531 4 42 2055 96 31 687 3014 374 2663 1106 245 372 273 1030 1405 1631 502 2414 1217 2430 2126 340 1091 1561 1351 509 3141 387 1474 2047 975 78 935 1144 2044 2559 35 2798 2143 2942 229 2243 731 2527 2319 445 2996 1960 2875
220,233 2382 1466 1418 2513 72 96 2008 2082 346 3075 2 1051 271 1143 124 17 480 230 1014 1607 1242 1340 1548 1740 1534 152 1223 704 1067 2469 639 27 2686 951 88 2622 425 411 451 2735 1994 1170 174 1207 3129 2928 614 640 618 2569 2157 1 418 728 1233 1176 1388 2410 278 43 432 3056 311 1713 539 1500 671 405 2753 633 1584 87 4 1544 2313 2519 170 2918 1775 968 1497 2767 390 1728 2056 2439 798 631 1550 31 61 1833 2554 2390 1836 659 642 156 2465 241 9 420 1751 553 2148 585 863 358 132 548 1115 2176 336 940 738 66 7 2573 1754 2182 1105 2696 423 1811 140 668 445 2582
221,1568 1371 155 39 1718 503 452 17 3079 1927 47 2072 165 891 582 26 1262 1118 2035 2747 747 1845 82 179 106 2301 1480 570 634 1294 1148 1000 357 1926 2200 185 346 51 2120 34 2269 2113 1532 1336 2375 2191 1341 517 3168 1395 1367 1186 1069 192 21 2024 1189 921 3111 13 613 1006 1249 2894 11 1020 1599 1746 1224 94 1558 136 687 672 518 293 769 2589 49 158 1818 0 1134 28 1760 446 1254 435 267 1182 2522 1145 273 1837 1365 128 2186
222,1993 397 393 410 669 954 1839 2237 328 772 1416 930 1120 1081 2471 3179 53 1194 181 868 2562 1997 2023 77 309 2196 352 145 1542 2105 2115 315 881 3159 1298 187 1512 2793 72 353 2112 951 23 1118 1447 330 625 107 609 2766 1768 44 2463 1015 1704 502 949 411 839 2683 1196 3113 2887 1095 1201 3164 350 1009 210 3137
223,1097 217 2997 511 331 285 1467 870 558 1050 1586 2191 2013 3130 121 2909 2607 569 2035 2683 47 207 1426 2691 2000 1678 1635 1021 1484 2158 2077 1535 2422 1347 2219 1754 1040 1010 2542 175 1024 848 2290 1808 1 2273 1180 148 131 189 3046 2963 84 3152 2558 6 1739
224,2035 877 3020 1531 59 480 2373 1845 1655 39 82 1843 297 17 386 314 1086 2774 185 1380 346 1037 209 2411 2219 1190 1630 415 231 213 36 124 152 2200 27 694 335 417 1819 51 40 722 2 533 2909 88 1948 938 2178 253 129 11 660 481 1496 1925 1 13 166 98 2230 207 2536
225,1648 153 716 1088 1396 693 517 2362 1220 11 1048 449 67 2908 1017 1186 1389 1564 347 33 3185 720 2702 1566 2785 285 182 762 1047 321 537 348 136 837 263 993 2564 2014 295 376 596 186 1677 2089 1046 443 1754 1487 1343 369 16 0 1442 529 1253 1309 163 108 721 109 2097 752 6 2142 97
226,1508 1250 989 578 1088 2764 2909 2547 83 827 764 1448 693 1220 648 754 857 2617 494 38 117 1798 1158 340 1085 2408 365 1566 1225 467 1523 2568 997 2558 1249 1484 1679 2307 1738 1834 1967 1546 1951 1731 1942 1960 282 1760 111 2824 1808 1024 503 18 76 1205 2888 2136 1338 875 599 727
227,685 1426 3101 1914 2547 1336 1787 166 1743 27 1586 2732 121 2909 2710 2569 1524 198 569 1574 1840 2857 2601 83 2410 1153 648 448 432 3056 1734 1786 1068 51 3139 539 281 2383 1159 2001 2946 2257 2321 2013 916 1249 69 1956 437 2125 2296 1373 1402 2700 712 173 1245 495 1854 103 2999 724 1934 2730 111 1754 361 114 950 2307 2896 2364 2694 2107 1864 2493 2941 3078 76 360 901 2273 164 2176 2634 2166 35 1231 1429 445 1161 236 2332 1952 1658 1417
228,67 82 21 259 92 716 440 80 588 2535 2 11 1 4 877 43 114 2234 30 174 1845 2218 1909 365 447 413 466 579 512 293 827 499 302 1817 2579 301 610 1020 403 2760 1024 252 121 1924 0 1590 2384 2167 1021 6 408 28 24 9
229,981 2092 2776 79 2 957 1911 153 1608 809 1734 198 2764 598 384 2547 117 2844 1925 526 2503 1171 2440 3139 3052 2240 467 348 173 102 744 2451 2612 1292 2168 2839 775 671 2342 1471 1863 2940 1449 272 387 2574 2626 1002 1053 439 1872 1352
230,72 1369 1923 705 1259 1302 2783 1603 2048 847 974 1023 1065 2449 2513 1239 44 1551 2500 1438 353 2799 2354 768 2041 1950 291 2814 1871 1568 107 102 1579 2278 1377 54 1820 2297 995 1286 541 933 64 1229 874 1971 2237 1625 203 175 513 1590 1558 2944 46 1310 868 3128 53 392 181 151 854 2020 23 2394 3174 959 1116 2649 93 1954 2036 2092 1191 279 1993 1188 2865 2546 2065 106 168 1860 177 77 1280 928 3112 1230 2655 3172 909 902 2811 1460 894 1149 1146 2370 2071 2079 2306 1278 2734 2618 763 228 2293 709 47 949 38 859 2710 2810 1608 257 27 32
231,3146 3042 2854 382 1019 1750 314 1782 2074 844 1856 823 868 1989 2803 2463 2147 1803 1432 838 1229 933 2236 1050 388 2618 1918 104 2292 1551 2719 465 2128 209 1733 1796 1655 179 1521 1851 3160 1825 665 2515 354 3079 2178 1120 784 253 1732 26 1843 719 2190 2380 2737 653 621 865 85 608 1083 2746 1923 422 476 1278 77 1369 1512 2810 129 2539 2264 477 2510 151 20 1828 1772 1090 448 328 2774 72 877 1032 1531 2255 2245 2787 260 1891 1086 1520 1089 47 1917 1937 544 315 50 1848 1379 3162 2294 1567 2191 1845 2306 39 1430 744 1015 2091 297 2472 1518 23 2397 1348 2642 21 92 106 1717 105 124 383 152 3168 1010 2555 595 764 1 636 811 219 993 954 495 1709 1888 1679 511 1174 276 925 41 1588 11 1139 43 589
232,614 897 2957 2837 2795 1823 1531 21 1546 1845 3060 2108 2415 1283 1255 2222 67 2542 331 1068 1743 716 2906 1 405 2111 1715 1951 370 1727 1346 2548 92 4 2813 595 1374 1015 302 2632 949 1166 390 241 13 1604 2733 1296 2257 1818 787 28 1499 2403 1225 1701 633 2577 420 132 278 1333
233,2360 1799 648 1385 1448 3106 2024 3133 1540 125 128 3139 2077 337 340 989 1139 537 2908 1790 545 22 347 1277 979 421 862 970 3005 950 1760 361 2253 245 2288 18 103 272 529 2721 1488 1035 2305 2430 273 3110 918 675 2505 1982 501 1174 1054 1700 1906
234,2545 123 1140 2406 195 1922 1311 2140 463 1483 498 27 2017 1256 3090 786 1486 132 650 3000 1893 953 1570 1463 1128 3118 1053 605 1499 3065 2761 3072 1902 654 1669 1602 1252 100 1703 1809 20 623 688 731 1295 1756 626 531 2101 796 2966 2332 2019 1352 802 24 2169 896 1025 1477 2576
235,341 54 2587 1017 3166 1037 481 39 348 274 879 1394 2186 198 762 2057 293 1355 21 94 1350 1282 471 11 2342 826 936 2997 243 1815 1270 997 838 1384 2250 1419 480 552 1044 1118 1741 150 1847 729 2359 2315 1013 3021 1748 817 1268
236,53 925 636 747 1364 1592 370 1084 1287 1258 2054 862 1630 2747 641 383 1042 2006 1819 1961 1293 347 1318 1100 1679 709 2892 720 1383 1623 1102 744 2979 387 44 3057 1189 2133 151 1764 844 2708 2368 3146 331 729 502 2885 481 2292 1914 2655 52 3079 2727 2276 1284 102 838 685 1285 648 622 1518 1255 2801 597 262 2579 179 2609 557 1448 2650 598 2463 166 173 2423 2413 136 421 2737 2092 1923 2499 1981 448 415 904 1469 2551 1439 2059 1000 2664 651 2585 431 22 2844 2810 981 2635 2799 529 1035 1419 1433 2024 509 2480 64 1405 2539 95 137
237,1997 1347 822 1038 2930 2920 621 3002 89 2480 53 181 1298 23 1654 2046 891 1904 1084 1258 719 1492 2544 129 2300 1287 2597 106 429 1741 260 39 1364 2220 1247 1406 1498 2673 1842 1901 2483 1371 2384 2039 705 370 2765 330 2026 1255 1535 949 672 3019 166 2801 2691 1448 648 2274 3046 151 67 383 228 179 2528 769 2219 499 2269 1622 2683 2452 1679 365 2894 2408 13 2873 1389 1054 552 2558 437 2250 660 1934 2807 302 2605 2307 1178 1348 1738 3111 165 1489 1216 2342 1510 2345 73 1094 3099 2940 400 1592 593 264
238,3160 179 2292 3165 354 1310 1610 832 145 591 1080 315 327 1445 793 2306 3013 2587 865 1413 429 291 392 2237 1965 1278 242 881 715 2673 1698 625 1627 2341 2793 1188 1191 197 388 357 1083 2581 2196 422 669 2655 3047 383 2079 2433 50 795 1437 634 2133 1318 641
239,106 309 930 85 476 1989 383 1190 1103 933 591 26 179 53 3165 672 544 3158 729 651 75 254 105 429 2255 460 645 1236 253 129 2116 1803 965 44 417 197 1520 2245 104 168 1118 1981 3125 17 2191 744 2079 47 2357 928 1629 39 974 871 622 258 709 128 690 881 1430 1348 1518 448 2252 1842 2461 21 2741 979 1682 1257 136 2747 530 1472 2333
240,2646 53 181 23 77 46 1383 1439 1258 44 1819 179 839 1831 1914 2632 64 1285 750 1364 72 370 877 1888 651 1284 2463 104 1904 2618 2191 2 2774 2640 1617 2719 394 2251 1041 2411 2707 1720 2213 335 1255 3057 503 1314 1358 166 21 985 67 1448 92 265 702 648 488 905 854 2086 545 383 2253 1957 3094 1032 1019 1867 413 990
241,2077 722 1422 1117 370 44 1955 1905 1917 2454 2630 459 697 2574 2774 36 124 978 2393 1393 1843 480 1089 2227 2094 2745 2459 1380 2028 1908 1586 3130 2622 2200 2300 40 155 1535 278 2901 2124 1562 2219 2254 614 648 2827 1047 1564 1742 2409 2529 2965 2384 2740 2997 2883 1648 405 1584 1863 2498 1546 1292 525 523 1550 1471 2572 2607 1135 455 2857 1129 560 1109 2822 1692 178 547 3161 545 493 277 438 146 834 773 1508 2270 443 305 41 276 2016 731 2629 112 62 3 439 141 87 223
242,1000 1979 3166 213 412 3097 543 1251 506 990 46 2092 1260 2859 77 1227 2102 1941 1767 673 89 930 1971 1498 291 719 271 129 2034 1955 1026 2454 1586 2228 1908 2925 2403 515 11 411 681 117 1720 2488 1907 979 1715 21 685 1008 2997 925 1967 1373 1554 1097 1836 1054 3094 1588 1174 1628 103 1139 1727 1906 2677 230 547 1242 1340 1740 1067 614 2519 2721 390 1382 2536 2987 991 2469 446 2940 561 2830 2253 20 1119 950 326 256 918 2007 2559
243,11 17 98 515 2733 2 171 1296 707 1948 150 58 2111 194 2602 13 2108 1233 173 449 538 96 971 1923 1337 2694 1146 1042 242 111 220 1106 2157 0 2234 686 33 370 1559 562 2370 122 3121 2276 257 2747 382 66 846 104 2612
244,1019 53 181 314 3125 1750 382 1667 1794 2684 1491 1078 1039 2098 562 327 104 2448 2685 613 3156 584 515 1331 174 565 175 129 1583 513 2062 89 2006 2226 2994 779 564 481 1638 511 72 972 1228 1773 3018 59 417 3025 297 1029 79 2043 335 392 1981 1148 82 837 185 634 763 1752 1911
245,4 1 1240 1248 2481 861 1014 1242 1740 1067 614 405 2519 2765 61 390 712 1106 910 69 947 53 271 3024 386 852 891 2631 516 153 2157 3075 2175 2752 1771 1947 270 241 156 9 748 543 941 377 3177 2107 62 1833 7 490 2176
246,339 830 2664 1851 2930 1473 1732 1563 2380 481 315 77 230 2244 1014 1242 2780 393 448 232 1331 990 93 1340 1303 2421 1831 1401 2726 2793 1548 72 330 793 96 2469 2625 248 1240 1873 1740 418 964 1089 2201 1493 2459 3063 459 3183 2094 1555 2548 2431 2895 2401 1067 36 127 2686 701 1066 2887 2733 614 2919 1823 1095 633 1478 405 1296 2706 2877 1109 2515 595 103 31 1957 707 1867 893 498
247,1518 82 335 79 331 962 2 1892 1592 2277 665 763 1430 410 1314 153 2735 11 1771 51 198 1358 1612 1824 2410 278 435 533 1898 3098 2481 3105 1566 87 125 3172 98 348 3185 170 2588 136 78 1642 1960 671 659 2611 2563 421 2089 642 550 666 442 2806 2998 908 207 1323 2239 572 13 2875
248,1656 1439 2000 2737 2251 2179 1052 926 3187 2033 3193 1629 1285 621 506 1187 877 1028 2523 2458 1654 1531 870 1260 2021 1108 1084 1635 2158 1921 448 2345 2532 1941 2619 610 1959 983 2077 362 3048 1287 2774 499 734 1955 1043 904 705 1041 978 1718 370 2289 2384 1258 331 175 1536 1849 2988 1346 3063 549 1535 1845 2454 2393 228 937 2378 1010 39 2200 1364 297 82 2821 1348 1908 1586 1336 2807 166 1734 2440 1068 478 2362 517 648 38 2413 1186 1907 3096 67 1389 2568 134 569 1523 545 2720 1210 285 92 1174 2946 2013 349 2445 2230 934 3182 2999 307 2408 22 678 1488 293 547 2130 1587 3161 1869 746 369 888 70 158 245 1539 2721 51 2438 1044 1119 561 886 1800 509 97 28 0 1365 2996 1952 1785 2858 172
249,115 2515 3114 2862 252 2054 1439 1052 926 2422 3160 734 2856 1285 621 1758 870 1654 2458 1084 466 2158 2345 1287 44 3020 528 2483 89 414 1674 3155 610 52 328 1258 1959 499 1657 904 1043 1364 370 1020 2289 2039 2988 1284 1171 1082 648 437 2230 73 28
250,565 2454 2214 3130 297 3006 549 2065 1535 2035 480 937 1380 2965 2264 40 1348 294 2642 1077 2547 198 1648 2928 11 2589 1448 827 3064 2233 1574 857 1948 1925 1402 645 2289 1158 1017 648 1186 3185 13 2408 285 491 912 1679 1484 1581 687 2566 173 2702 86 136 973 970 1139 679 288 372 2414 675 292 2081
251,3156 784 382 1222 412 301 3164 328 403 1021 1563 544 3013 965 1414 1003 1294 1073 1937 559 2229 2906 447 930 354 2297 870 460 2522 2448 698 1280 1302 2673 1143 3008 528 1959 1796 2128 1655 1851 1732 3020 745 2480 253 1843 1997 1303 2994 499 1086 1736 1010 392 2781 413 2450 1228 705 2204 536 1342 579 1595 2884 294 512 1408 2526 2807 939 2393 2821 59 809 2440 827 1485 764 27 530 1963 3068 260 88 136 491 449 285 2802 694 11 228 1724 1148 0 2184 2130 660 997 1552 2438 576 973 2722
252,2 59 386 987 544 761 1282 636 1418 1420 2747 2450 1204 1842 151 1155 779 1015 17 1912 1037 3047 690 3150 837 1171 82 565 262 47 185 2649 1518 685 142 1120 864 2790 1892 1299 1003 79 315 817 3151 1554 478 1458 1985 590 1923 422 2527 1415 744 902 1946 2510 2735 429 64 2228 750 221 1430 51 2028 2661 622 646 2765 747 36 20 294 2159 1647 1617 2134 206 533 957 392 1007 1350 201 2539 2618 11 2375 449 2294 694 1126 1 278 84 427 2085 2538 39 1416 2161 56 94 1146 1385 931 128 4 88 691 1668 1731 1467 117 2018 153 1917 1824 350 98 1116 898 198 1764 651 351 3172 1307 1549 30 2531 503 13 1106 78 2520 543 2900 147 797 563 238 2779 50 1498 1751 0 639 1746 137 1337 103 161 374 574 1322 1631 321 2595 958 52 1721 1103 548 326 1270 583 66 1898 1185 143 905 435 2213 1592 163 1492 1145 257 18 3014 1410 1720 1909 838
253,2529 776 2275 1087 2021 506 2574 697 978 1596 784 2826 926 2862 1817 2167 1018 2005 2699 470 2000 897 2795 1826 667 3147 462 1656 1958 2108 2788 1021 2111 1078 2800 1674 2033 2498 2158 2781 2051 2302 1732 271 2813 1303 1086 1843 3130 3063 1535 2035 53
254,866 253 1638 2353 2298 1708 465 487 319 926 3195 567 1848 85 2977 392 719 174 448 559 387 2649 1050 2162 983 621 2448 562 175 1656 722 2210 2476 2893 515 2058 1917 357 1018 1521 1989 705 2994 1090 1451 1894 233 3162 2255 513 3160 3025 2376 541 311 744 2719 1661 811 2302 2043 59 2914 1492 3036 1612 2236 957 831 781 2293
255,2693 1126 1414 965 1698 2147 1379 590 719 1073 513 621 1251 665 1866 3125 150 388 1335 3021 1846 2297 1629 2859 2264 20 145 1736 3020 2041 1445 1799 702 756 856 1275 1959 44 129 1769 800 2206 1130 768 1401 1102 1329 2538 1456 795 1010 744 3004 542 155 2978 1149 460 96 279 699 3122 990 861 233 106 909 753 1416 2846 1493 1413 882 3089 3169 698 331 392 290 244 1289 535 330 75 50 2129 864 2728 36 152 124 1813 841 2516 83 1790 2887 819 569 1322 1473 2244 2368 278 2601 497 783 38 2628 1873 754 770 685 2939 2986 2913 257 2165 2059 1991 985 31 11 1637 2032 901 2611 580 1932 305 1 2712 1763 1639 2746 71 1856 2191 397 346 1339 3186 339
256,305 3030 2056 1464 748 415 1111 988 56 2716 671 1721 2946 2481 2752 591 1146 63 516 270 910 627 907 638 161 1062 2581 81 432 754 3162 1164 52 3100 2202 2951 1229 427 53 181 1 23 539 786 1775 3015 1554 9 2703 1909 39 102 590 428 1864 1220 681 2318 519 4 2695 170 2370 1107 90 1240 854 985 105 546 592 1209 278 378 1429 622 2133 2896 1339 1573 17 1034 1321 2569 585 93 1078 548 1671 2634 996 7 738 2629 1881 1913 1409 2530
257,2200 2696 1787 1648 533 2710 2096 1293 2909 1088 2442 1358 1485 2857 1810 648 2908 3052 2579 2163 1907 1715 1564 1566 2997 98 545 997 661 1174 2998 1373 1436 1738 1368 2924 103 1139 321 282 1947 58 2839 1934 1468 759 166 1814 923 1760 547 1841 2881 2721 293 2651 2088 1094 9 2536 3110 0 361 1374 1192 2694 3050 1036 65 561 849 283 32 41 267 2616 73 1539 3039 2505 1481 973 1687 2288 908 60 1119 1964 109 438 273 1288 214 2430 164 886 1499 264 1765 284 28 2136 918 2044 12 2047 3 35 603 3011 1591 980 2187 2996 2169 1365 1785 2451
258,177 836 513 543 874 682 1418 887 761 719 709 1995 2947 2776 2323 1326 1357 1379 271 1143 559 1843 174 89 2137 44 104 1258 1597 1076 2865 362 2287 129 2051 2077 26 2220 1422 2393 1386 1510 2928 1524 1823 517 758 3068 3096 2568 2432 2702 3097 349 1453 545 945 285 716 521 2993 108 380 787 815 1499 1688
259,1265 1977 824 305 748 3076 1164 1671 813 29 2045 2189 2434 110 46 68 235 2482 1272 355 738 585 577 360 953 100 548 2882 19 1899 1295 2003 1572 2426 120 2173 1909 1922 1240 1703 913 2017 2418 1809 731 980 796 2502 968 1297 358 3117 2367 1183 1111
260,2579 3071 1124 3003 559 894 1758 177 2674 2389 2523 2930 1718 734 2458 1654 1302 1441 2345 983 2483 1072 254 77 1298 1635 1959 2000 2555 1657 904 1596 72 1371 370 2384 2289 2039 3020 1936 1346 2026 634 2807 2219 1287 2821 1532 1787 716 579 1448 2362 3046 115 1186 2558 491 530 694 1523 857 403 1738 934 1484 282 1739 1810 1488 293 1094 65
261,408 2480 769 1 4 1598 1294 153 128 1013 88 651 1001 938 2499 1647 852 1224 47 348 1302 102 861 1189 243 488 198 170 1567 2333 155 1436 1947 693 386 2557 260 117 1019 2705 516 221 191 125 2342 639 1004 2651 1368 1353 908 2273 229 1754 970 2143 18 58 1580 372 438 1137 3141 2430 782 8 732 2861 2044 996 304 2721 109 37 2942
262,1718 53 181 23 177 1610 1073 2295 1698 2251 46 928 71 1000 145 943 669 1103 2708 621 2375 1643 1901 1768 476 854 1868 3008 2095 2930 1285 248 308 2423 990 26 1627 1084 1654 44 2522 665 1997 1904 2539 388 983 1736 2483 2463 866 2843 89 1590 447 1955 1741 72 2810 353 387 2421 1258 1043 254 2411 528 877 871 1204 2787 1364 2649 499 1371 2301 197 460 279 2220 744 702 155 1422 1250 2472 2625 1346 47 370 2289 1717 1891 179 838 699 1707 1766 909 1582 331 1936 2072 880 1003 2413 1424 649 2837 1518 3122 1015 2039 2986 1224 429 413 1378 2597 949 2760 1586 1148 1010 1386 2691 1569 2431 942 1118 2294 1510 50 634 2403 128 1926 1555 329 309 1284 1845 265 2233 1211 142 819 1790 536 2231 3111 997 1679 2489 136 520 3182 1760 3085 1808 491 138 2692 694 150 1525 545 2445 1172 282 1487 521 3126 599 888 1539 1604 593 1844 885 176 2718
263,265 1039 1078 1074 745 174 1102 534 209 768 330 2726 998 2990 129 64 2944 168 1921 2684 938 1355 59 1599 3035 1441 2210 481 2674 744 2679 2885 1003 155 1806 485 2000 2137 1674 570 303 2854 2368 2323 1596 142 1511 382 2008 1118 1079 672 2278 907
264,3037 1904 1603 608 2158 1280 983 1038 2871 1921 44 1799 2448 2673 2345 448 559 528 2816 309 2255 1941 3136 612 1847 2040 2780 1674 779 1298 1198 93 610 2046 1767 1597 1316 2115 2077 1959 866 3048 1331 1958 697 515 233 2034 2185 2774 1258 1076 2058 534 275 1657 1273 1010 1492 2498 2051 1955 3018 330 2994 2357 2649 1278 812 904 2015 1596 1065 2726 1293 705 168 2022 680 1701 978 2707 2557 2245 1102 511 2760 1821 2787 197 1364 2204 353 1086 972 2472 1191 2781 2376 713 1029 2625 1149 370 1371 1041 1633 1766 96 3025 2214 2885 2583 2220 2289 3174 2151 279 2960 1404 2302 2782 2039 2065 3089 2914 2772 79 1860 2813 17 1536 2630 1204 2043 2831 1089 834 331 2988 3130 1270 1707 431 549 1118 2848 909 2661 2137 1717 1424 907 47 1015 1197 3183 2094 1460 3023 2925 1037 2222 1171 1257 2246 480 2026 244 1250 1981 1845 2373 1069 2071 949 1518 1223 1908 2867 2227 1131 1148 2765 2528 2801 2277 2248 2691 1875 2219 1454 2541 2378 1510 3169 1386 816 879 3060 2745 937 2079 384 634 2617 1185 2293 1408 2431 2413 1946 51 694 2233 2820 2735 1211 2965 1221 939 1430 512 27 2240 1743 1508 88 1608 3101 1532 1336 857 3099 3081 1648 1823 1077 294 1162 2503 716 1588 125 2909 2710 198 2347 989 1396 2403 2440 2525 2442 827 1448 693 83 569 2887 1574 3068 2857 520 1066 2207 2362 1485 2650 1925 2507 2812 1220 430 664 869 730 1524 67 2029 2235 423 3046 1395 648 1545 517 2461 3064 1048 1696 758 1134 1196 449 38 1678 1085 2567 2683 1158 859 1798 3056 526 2352 2163 2001 979 2279 1715 3111 1634 1174 2408 365 530 1186 645 1047 2257 3098 3052 1713 302 348 340 2757 2908 1384 94 947 1948 1869 435 2200 1734 2928 2527 1106 1088 2995 243 817 2709 1389 2946 2568 2383 595 467 1564 720 2706 1467 1523 1109 3185 98 826 347 2558 2802 33 337 134 2997 997 912 545 1731 153 285 1679 1907 1249 2910 13 1484 2785 2409 2702 2432 1212 1622 1201 1581 1770 1210 2296 2607 2612 1394 69 1421 1373 1501 2445 1497 2778 2689 2307 349 762 1863 1277 2030 919 1110 2489 2818 806 1854 1738 945 136 2451 1368 321 2141 2605 173 3094 1546 1947 1614 1834 2564 1951 2230 1419 31 518 537 282 1213 2542 678 2114 2611 1957 376 295 2839 2563 525 1317 1604 759 1615 596 1906 1304 2050 166 276 775 22 1814 1677 923 1841 2881 1471 936 973 1488 2721 123 2651 1808 456 2088 2089 1178 1689 1035 2536 3110 2130 385 1919 1031 1024 1374 1440 361 1036 190 0 848 1867 3161 369 1353 746 950 2936 1710 2364 1045 3001 2253 99 283 1345 300 479 560 2076 3045 2770 65 944 471 2830 888 446 991 137 2011 2182 212 1243 158 249 247 1253 2616 529 1681 1381 256 37 1539 2009 2288 2570 3078 277 131 1687 1481 1889 908 210 593 1309 2941 1613 406 245 603 1619 108 2438 2493 2273 272 1075 2110 1475 1700 574 1449 1723 1883 76 721 189 1405 1425 1030 1801 1594 118 1400 2416 1506 507 273 2902 1119 787 218 1288 1044 1964 2337 6 846 1628 1091 509 2239 1351 2742 380 1580 2305 2610 1428 176 752 66 2414 298 164 1561 2718 886 2430 561 264 1323 2142 2097 1205 8 12 1193 1658 426 2659 654 996 732 496 1800 1144 2193 2044 1902 119 2888 969 284 572 334 785 1391 35 395 920 318 441 918 524 1328 2241 1219 5 675 532 363 1012 692 1338 489 1748 304 1051 677 1055 159 1060 2577 743 1774 45 1099 3022 2243 1591 1154 1711 980 2942 932 2187 739 2722 3189 1529 172 727 1138 2996 454 896 2174 3007 2533 223 1830 1490 1365 322 1785 2598 1952 1565 2858 3116 325 2875 818 3198
265,1285 559 448 1904 870 466 1597 1287 3020 2523 877 608 2458 1260 1654 3028 275 2051 2760 1364 1086 744 536 579 1255 988 512 939 166 1448 827 3046 1524 2568 266 2558 437 1739 282 1935 2088 1094 65 1192 2963 400 2273 2337 218 2610 211 875 95 2533 169
266,868 609 2990 23 1083 983 1839 3119 1124 3194 2117 565 77 177 2195 865 2633 1997 2387 1702 30 756 856 1767 1081 1298 232 1674 2766 2170 779 1023 26 3103 1768 2546 89 1041 93 1741 2787 1329 2835 1599 2471 1136 2095 3186 297 625 3032 329 930 393 47 1493 2154 1413 814 279
